Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
420639,49920,732881,30,1,1,591.49,1,2584.0,1,1,1,1,720624,1,736627,735331,1,0,0,0,0,0.0,0.0,0,217443.0,149359.0,2661.0,57608.0,7816.0,1,1,259156.0,216637.0,12364.0,64000.0,0.2679444026452303,47561.73,57.0,16072.0,1863.0,0.8961248954558126,0,3,1,0,22,2,10,0,0,0,17,38,23,49,0,1,3,52,1,6,0
29371,69153,732974,30,1,1,0.0,1,16598.0,1,1,0,1,735290,1,736623,735331,1,1,0,1,0,10.0,3716.55,1,285125.0,199563.0,14059.0,53656.0,17847.0,1,1,256241.0,426662.67,10687.0,96000.0,0.06061895843974046,17826.93,27.0,201.0,1760.0,0.10249872514023456,0,0,1,0,29,2,7,2,3,0,17,36,38,65,0,1,2,163,1,6,0
954725,68066,735755,30,1,0,2500.0,0,0.0,0,0,0,0,736056,1,736480,736191,1,0,0,0,0,0.0,0.0,0,51161.0,29225.0,3026.0,16795.0,2116.0,1,1,253140.0,226048.0,2055.0,28000.0,0.5271763310099362,11368.8,10.0,25643.0,3037.0,0.8941073919107392,5,4,0,0,29,6,11,0,0,0,17,38,23,22,0,6,3,122,3,6,0
804132,67054,734892,30,0,0,0.0,1,1016.0,1,1,0,1,735559,1,736621,735317,1,0,0,0,0,0.0,0.0,0,119372.0,78334.0,8256.0,29392.0,3390.0,1,1,251673.0,166380.0,7205.0,38000.0,0.2616778444522885,185982.67,175.0,11469.0,1691.0,0.8715045592705167,5,1,0,0,16,6,17,0,2,0,17,39,27,54,0,2,3,135,1,6,0
826265,83340,735825,30,0,1,0.0,1,1200.0,0,0,0,0,720624,1,736625,735723,0,0,0,1,0,5.0,2837.98,0,234684.0,141621.0,4755.0,75023.0,13285.0,1,1,249948.0,31783.0,6055.0,52000.0,0.025470679937642404,67721.7,85.0,32.0,1544.0,0.02030456852791878,4,4,0,0,13,6,20,0,3,0,17,39,23,90,0,4,8,172,1,6,0
181424,66508,735570,30,1,0,2500.0,1,1200.0,0,1,0,1,735807,1,720624,735828,1,1,0,0,0,0.0,0.0,0,138940.0,89880.0,7144.0,33087.0,8828.0,1,1,249348.0,0.0,5861.0,69000.0,0.509274152309938,886.43,5.0,35185.0,3420.0,0.9114104390622976,5,0,1,0,16,2,22,0,0,0,17,38,23,31,0,1,3,85,0,6,0
30676,78629,732585,30,0,1,0.0,1,4800.0,0,0,0,1,720624,1,735926,735701,1,1,0,0,0,0.0,0.0,1,253285.0,223844.0,5426.0,16270.0,7746.0,1,1,247685.0,320208.0,5247.0,56000.0,0.35484994117926344,38733.17,75.0,13771.0,2811.0,0.8304788324689423,5,0,1,0,43,2,2,2,2,0,17,39,23,15,0,1,3,113,0,6,3
193275,70757,734396,30,1,0,2500.0,1,6000.0,0,0,0,0,735508,1,736557,735729,1,1,0,0,0,0.0,0.0,0,128451.0,84246.0,5754.0,32131.0,6320.0,1,1,244976.0,200086.1,13033.0,57000.0,0.15608936518027428,24491.66,34.0,11915.0,1701.0,0.8750734430082256,3,0,1,0,18,2,2,1,2,0,0,2,23,14,0,1,3,149,2,6,1
274809,61531,734206,30,0,1,1889.0,1,20164.0,1,1,0,1,720624,1,736590,735311,1,0,1,1,0,3.0,4109.07,1,168099.0,111712.0,3701.0,45445.0,7241.0,1,1,236334.0,35350.0,10500.0,61000.0,0.016935568438871663,145704.6,200.0,22.0,1197.0,0.01804757998359311,1,1,0,0,14,6,10,4,0,0,17,38,23,60,0,0,2,133,0,6,12
786953,62812,735690,30,0,0,0.0,1,1200.0,0,0,0,0,720624,1,735737,735689,0,1,0,1,0,1.0,139.14,0,281618.0,219422.0,2743.0,54056.0,5397.0,1,1,215026.0,39098.66,7197.0,72000.0,0.016900025833118056,3853.17,4.0,313.0,1245.0,0.20089858793324772,1,0,0,0,14,6,22,0,0,0,0,1,23,60,0,0,8,104,0,6,0
204159,68756,735921,30,1,0,1978.0,1,1123.0,1,1,0,0,735967,1,736409,735466,0,1,0,0,0,0.0,0.0,0,92383.0,65574.0,5853.0,15409.0,5548.0,1,1,214660.0,168543.0,997.0,49000.0,0.17176144291596399,2781755.89,1425.0,46798.0,6242.0,0.8823152337858221,5,0,1,0,29,2,11,0,0,0,17,38,23,22,0,1,3,152,0,6,0
250522,80758,732585,30,1,1,0.0,1,1190.0,1,1,0,0,735597,1,736578,735610,1,0,0,0,0,0.0,0.0,1,149729.0,75840.0,10278.0,40122.0,23489.0,1,1,209362.0,692890.5399999999,10492.0,74000.0,0.4090502332370768,68169.92,78.0,35133.0,4126.0,0.8949030795486386,0,0,1,0,5,2,7,0,3,0,17,37,33,86,0,3,3,163,1,6,0
484093,59864,735893,30,0,0,2500.0,1,1200.0,0,0,0,0,736540,1,736597,735681,0,0,0,0,0,0.0,0.0,0,154031.0,113192.0,12338.0,24475.0,4025.0,1,1,203214.0,547900.0,12687.0,47000.0,0.4745275808449516,22465.32,23.0,20954.0,2747.0,0.8840977173958905,5,4,0,0,26,6,20,0,3,0,17,38,23,82,0,6,8,173,2,6,0
738362,55901,732735,30,0,1,0.0,1,0.0,0,0,0,1,735731,1,736622,735744,1,0,0,1,0,1.0,166.01,0,233966.0,133954.0,9366.0,68759.0,21886.0,1,1,202626.0,89590.0,1048.0,69000.0,0.1438716509841633,145047.83,175.0,62436.0,11338.0,0.8463144197142625,1,1,1,0,23,1,11,2,0,0,17,34,23,66,0,0,2,89,3,6,3
56846,51449,735915,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736558,735562,1,1,0,0,0,0.0,0.0,0,39299.0,19490.0,4719.0,11044.0,4046.0,1,1,196572.0,217600.0,1226.0,24000.0,0.5394298271488408,319760.74,224.0,22539.0,2221.0,0.9102988691437804,5,0,1,0,12,6,11,0,0,0,17,38,23,18,0,2,3,136,1,6,0
752474,69033,735158,30,1,0,1213.0,1,2400.0,0,0,0,0,720624,1,736496,735380,0,1,0,0,0,0.0,0.0,0,108089.0,70111.0,7845.0,21537.0,8597.0,1,1,192299.0,579560.0,7203.0,55000.0,0.4802242376056167,75628.24,110.0,27695.0,3399.0,0.8906863060397504,1,0,1,0,29,2,7,0,3,0,17,38,23,65,0,0,8,152,0,6,0
628368,55964,733491,30,1,0,0.0,1,9600.0,0,0,0,1,736378,1,736622,735744,1,1,0,0,0,0.0,0.0,0,140686.0,86004.0,4042.0,39917.0,10723.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,23,1,11,2,0,0,17,34,23,66,0,1,2,91,1,6,3
60830,12095,732646,30,1,0,130.0,1,1200.0,0,0,0,1,735326,1,736488,735335,1,1,0,1,0,4.0,7178.46,1,599539.0,393868.0,12809.0,164640.0,28222.0,1,1,182895.0,139128.0,15599.0,91656.0,0.058302611441057285,154105.25,103.0,5731.0,800.0,0.8775072730056653,1,1,1,0,34,2,23,0,1,0,17,34,23,9,0,0,3,33,0,6,3
496679,68769,732524,30,1,1,0.0,1,646.0,1,1,0,0,735435,1,736619,735436,1,1,0,0,0,0.0,0.0,1,54622.0,31208.0,2331.0,15495.0,5588.0,1,1,182009.0,163785.0,572.0,30000.0,0.41449217072759786,32037.63,31.0,27914.0,4408.0,0.8636223006002104,0,0,1,0,29,2,11,0,0,0,17,38,23,18,0,1,2,98,1,6,0
91489,49820,736119,30,1,1,1745.0,1,1200.0,0,0,0,0,720624,0,720624,735410,0,1,0,0,0,0.0,0.0,0,26679.0,14859.0,3384.0,5746.0,2690.0,1,1,172062.0,97365.0,1180.0,14000.0,0.4467494797906552,1112362.17,684.0,6610.0,1121.0,0.8549993532531367,1,0,1,0,22,2,10,0,0,6,10,22,23,49,4,0,7,41,1,6,0
635706,68922,735185,30,1,0,2400.0,1,0.0,0,0,0,0,735554,1,736161,735561,0,1,0,0,0,0.0,0.0,0,117939.0,81021.0,3519.0,27895.0,5505.0,1,1,171558.0,18000.0,2980.0,42000.0,0.027378982076645755,2184057.94,1221.0,8.0,831.0,0.009535160905840286,1,0,1,0,29,6,11,0,0,0,17,37,23,65,0,0,2,152,3,6,0
307310,68620,732556,30,1,1,0.0,1,3590.0,1,1,0,1,720624,1,736621,735346,1,1,0,1,0,2.0,500.13,0,54987.0,35465.0,5319.0,7605.0,6599.0,1,1,167153.0,267546.0,256.0,33000.0,0.4400847392132528,39262.2,48.0,30427.0,4027.0,0.8831195216810821,0,0,1,0,29,2,11,0,0,0,17,38,23,65,0,1,2,152,1,6,0
698326,55965,732735,30,1,1,13.66,1,9600.0,0,0,0,0,736063,1,736622,735744,1,1,0,0,0,0.0,0.0,0,108483.0,57283.0,7789.0,30801.0,12610.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,23,2,11,2,0,0,17,34,23,66,0,1,3,89,0,6,3
698898,55975,732735,30,1,1,1999.94,1,9600.0,0,0,0,1,735762,1,736622,735744,1,1,0,1,0,1.0,91.71,0,124307.0,67897.0,3141.0,40583.0,12686.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,23,2,11,2,0,0,17,34,23,66,0,4,2,89,1,6,3
626222,55976,733491,30,1,0,2500.0,1,9600.0,0,0,0,1,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,164799.0,108982.0,7711.0,34923.0,13184.0,1,1,167108.0,59364.0,985.0,39000.0,0.20880206033118134,51012.1,33.0,37568.0,5133.0,0.8797920423409288,0,0,1,0,23,1,11,2,0,0,17,34,23,66,0,3,2,89,1,6,3
568309,67548,736166,30,0,0,0.0,1,1070.0,1,1,0,1,736166,1,720624,736180,1,0,0,0,0,0.0,0.0,0,86215.0,62281.0,3517.0,13721.0,6694.0,1,1,165012.0,113180.0,13139.0,25000.0,0.2359524228042421,351.22,15.0,5394.0,914.0,0.8551046290424857,5,4,1,0,16,2,17,0,2,0,17,38,23,54,0,6,3,135,0,6,0
697942,55972,732735,30,1,1,1807.38,1,9600.0,0,0,0,0,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,145316.0,84982.0,9590.0,38570.0,12175.0,1,1,157142.0,98136.0,1049.0,38500.0,0.2536995877737885,32727.1,27.0,36981.0,4504.0,0.8914306375798481,0,0,1,0,23,2,11,2,0,0,17,34,23,66,0,1,2,144,1,6,3
784847,62263,732828,30,1,1,0.0,1,0.0,1,1,0,1,736036,1,736513,735303,1,1,0,1,0,1.0,2084.13,1,195253.0,131092.0,3198.0,48368.0,12595.0,1,1,156208.0,30317.18,8633.0,61000.0,0.05883347975314166,771032.99,503.0,311.0,803.0,0.2791741472172352,0,0,1,0,14,2,22,0,0,0,0,1,23,101,0,1,3,87,0,6,0
976688,56466,735671,30,0,0,0.0,1,2400.0,0,0,0,0,720624,1,736614,736031,1,0,0,0,0,0.0,0.0,0,13509.0,8021.0,1469.0,2483.0,1537.0,1,1,155727.0,72378.0,1826.0,10000.0,0.4772579815200125,185114.49,167.0,8939.0,1190.0,0.8825155494125777,5,4,0,0,23,6,11,0,0,9,17,38,23,49,4,6,7,91,0,6,0
931348,50588,736210,20,0,0,2000.0,1,1200.0,0,0,0,0,736223,1,736612,736248,1,0,0,0,0,0.0,0.0,0,43191.0,25410.0,3309.0,11563.0,2909.0,1,1,151919.0,20790.0,13375.0,15000.0,0.1206041900486345,60300.0,57.0,1612.0,663.0,0.7085714285714285,5,4,0,0,12,6,11,9,0,0,4,10,0,18,0,6,8,98,2,6,0
611388,63334,736321,30,1,0,2000.0,1,400.0,0,0,0,0,736420,1,736347,736450,1,1,0,0,0,0.0,0.0,0,129300.0,96922.0,1991.0,22844.0,7543.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,24,2,22,0,0,0,17,39,23,101,0,4,3,87,1,6,0
44958,68333,732646,30,1,1,0.0,1,16598.0,1,1,0,1,735332,1,736165,735335,1,1,0,1,0,3.0,1388.7,1,129397.0,76469.0,7629.0,37243.0,8056.0,1,1,150729.0,443221.5,2794.0,66000.0,0.36186144012933896,503559.35,320.0,25383.0,3517.0,0.8783044982698962,0,0,1,0,29,2,11,2,0,0,17,36,38,22,0,1,2,152,1,6,0
713739,67439,736433,30,1,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,736137,0,1,0,0,0,0.0,0.0,0,66189.0,38418.0,9215.0,15437.0,3119.0,1,1,139514.0,189380.0,15414.0,21655.0,0.39943197507001704,1885474.36,1182.0,9379.0,1441.0,0.8668207024029575,5,0,0,0,16,2,17,0,2,0,17,39,27,54,0,6,8,135,3,6,0
418793,41472,735859,30,0,0,0.0,1,1200.0,0,0,0,0,735889,1,736611,736046,0,1,0,0,0,0.0,0.0,0,286612.0,188880.0,2597.0,82990.0,12144.0,1,1,135348.0,128326.0,9109.0,115000.0,0.06930124526537809,15684.34,12.0,5931.0,624.0,0.9048054919908468,5,0,0,0,17,2,16,0,0,0,1,7,6,75,0,1,8,42,0,6,0
743816,68450,735617,30,0,0,2500.0,1,7050.0,1,1,0,1,736006,1,736625,735800,1,1,0,1,0,1.0,2126.66,0,62485.0,45402.0,1978.0,11858.0,3246.0,1,1,130050.0,265227.15,1063.0,17812.0,0.5312286519139399,582470.67,181.0,22650.0,3000.0,0.8830409356725146,5,0,1,0,29,3,11,1,0,0,17,38,23,45,0,1,8,122,1,6,0
287580,83611,735914,30,0,0,2500.0,1,1200.0,0,0,0,1,735914,1,736585,735540,1,1,0,0,0,0.0,0.0,1,96059.0,52444.0,6026.0,25569.0,12020.0,1,1,128055.0,148610.0,12530.0,31000.0,0.2358781535902412,8008.13,10.0,7300.0,1080.0,0.8711217183770883,5,0,0,0,13,2,20,0,3,0,17,39,23,90,0,2,3,169,1,6,0
131181,67839,735229,30,1,0,2262.0,1,3600.0,1,1,0,1,735530,1,736430,735540,1,1,0,0,0,0.0,0.0,0,22559.0,6816.0,3676.0,5897.0,6170.0,1,1,126061.0,181545.0,4504.0,23000.0,0.4556493202062822,261611.02,93.0,9790.0,1138.0,0.8958638360175696,5,0,1,0,16,6,17,0,2,0,17,39,23,54,0,4,2,135,0,6,0
690656,55904,735473,30,1,0,0.0,1,0.0,0,0,0,0,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,244834.0,161078.0,5900.0,60021.0,17835.0,1,1,117669.0,28781.0,5167.0,23000.0,0.24375091360912146,24928.42,34.0,2293.0,445.0,0.8374726077428779,5,0,1,0,23,2,11,0,0,0,17,34,23,66,0,1,2,89,3,6,3
787350,62948,733567,30,1,1,1202.0,1,3020.0,1,0,0,1,720624,1,736625,735303,1,1,0,0,0,0.0,0.0,0,227104.0,142274.0,7335.0,66887.0,10608.0,1,1,117259.0,32982.320000000014,1008.0,69000.0,0.02692463522565233,71712.61,60.0,60017.0,7557.0,0.8881670464971735,5,0,1,0,14,2,22,0,0,0,0,1,23,101,0,4,2,104,1,6,1
291531,68661,736041,30,1,0,2000.0,0,0.0,0,0,0,0,736403,0,736559,735701,0,1,0,0,0,0.0,0.0,0,84842.0,50312.0,2243.0,25024.0,7262.0,1,1,115626.0,24701.0,16005.0,24295.0,0.06212996898787707,170699.45,76.0,1275.0,629.0,0.6696428571428571,5,0,1,0,29,2,11,0,0,0,17,38,23,22,0,4,3,122,3,6,0
751896,62901,733836,30,0,0,2100.0,1,3020.0,1,0,0,1,735296,1,736625,735303,1,0,0,1,0,1.0,2084.13,0,142336.0,102945.0,4962.0,31427.0,3002.0,1,1,110194.0,24202.28,1009.0,32000.0,0.025952356504774617,239413.17,150.0,26139.0,4406.0,0.8557538058602062,3,1,0,0,14,2,22,0,0,0,0,1,23,101,0,2,2,104,5,6,1
170480,79536,733671,30,0,1,0.0,1,1200.0,0,0,0,1,735318,1,736568,735331,1,1,0,0,0,0.0,0.0,0,166373.0,125638.0,8162.0,25322.0,7251.0,1,1,109426.0,102459.0,14299.0,50000.0,0.06702585710667495,231212.87,202.0,4507.0,738.0,0.8592945662535748,0,0,1,0,43,2,17,0,2,0,17,38,23,95,0,3,2,128,0,6,1
538363,49721,732524,30,1,1,0.0,1,650.0,1,1,0,0,735505,1,736382,735512,1,1,0,1,0,1.0,138.28,1,424829.0,290515.0,8028.0,112104.0,14181.0,1,1,107618.0,35100.0,4406.0,19000.0,0.050211464051111314,164756.93,68.0,1422.0,209.0,0.8718577559779277,0,0,1,0,22,2,8,0,0,0,17,38,23,108,0,1,2,41,1,6,1
698016,55923,732735,30,0,1,1854.0,1,9600.0,0,0,0,0,720624,1,736622,735744,1,1,0,0,0,0.0,0.0,0,88631.0,51990.0,2810.0,24816.0,9015.0,1,1,105839.0,49932.0,1045.0,25000.0,0.2552872141973941,14359.69,28.0,23732.0,3348.0,0.8763663220088627,3,0,1,0,23,2,11,2,0,0,17,34,23,66,0,2,2,89,1,6,3
636225,68920,732646,30,1,1,0.0,1,16598.0,1,1,0,1,735304,1,736188,735317,1,1,0,0,0,0.0,0.0,0,97256.0,62032.0,4265.0,23204.0,7754.0,1,1,98230.0,265738.0,7133.0,47000.0,0.1628420032576648,375550.96,221.0,12330.0,1408.0,0.8975105546658902,0,0,1,0,29,2,11,2,0,0,17,36,38,65,0,1,8,152,1,6,0
402374,14215,733510,30,1,1,253.0,1,1200.0,0,1,0,0,735636,1,736613,735645,1,1,0,0,1,0.0,0.0,0,367624.0,257845.0,10734.0,79615.0,19430.0,1,1,95793.0,19206.0,2533.0,101000.0,0.04033892396583705,114035.3,98.0,1365.0,377.0,0.7835820895522388,0,0,1,0,34,2,1,0,1,0,17,36,23,113,0,2,3,15,2,6,3
357434,68862,732556,30,1,1,0.0,1,3590.0,1,1,1,1,720624,1,736621,735346,1,1,0,0,0,0.0,0.0,0,71329.0,45575.0,2880.0,17058.0,5816.0,1,1,93730.0,155854.0,1614.0,40000.0,0.33920413459867604,115954.92,118.0,8500.0,977.0,0.8969083043157117,0,0,1,0,29,2,11,0,0,0,17,38,23,65,0,1,3,152,0,6,0
288445,13413,733349,30,1,0,0.0,1,1200.0,0,0,0,0,720624,1,736530,735353,0,1,0,1,0,2.0,2195.69,1,204012.0,145470.0,3947.0,45881.0,8712.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,23,0,1,0,17,37,23,9,0,1,3,27,0,6,3
612359,13354,733349,30,1,0,0.0,1,1200.0,0,0,0,0,735339,1,736530,735353,0,1,0,0,0,0.0,0.0,1,299250.0,216415.0,2438.0,71788.0,8608.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,1,0,1,0,17,37,23,9,0,1,3,54,0,6,3
647135,63353,736339,30,1,0,0.0,1,200.0,1,1,0,1,735515,1,736621,736361,1,1,0,0,0,0.0,0.0,0,242776.0,179994.0,2693.0,49796.0,10294.0,1,1,93595.0,18930.0,15392.0,52800.0,0.01609114758098957,106810.71,109.0,499.0,648.0,0.4350479511769834,5,0,1,0,24,2,22,0,0,0,17,39,23,101,0,4,3,87,0,6,0
697944,55963,732735,30,0,1,2302.74,1,9600.0,0,0,0,1,735811,1,736622,735744,1,0,0,0,0,0.0,0.0,0,92746.0,61884.0,3744.0,21149.0,5969.0,1,1,92636.0,39708.0,1042.0,23000.0,0.26381124825061475,134034.91,69.0,21687.0,2555.0,0.8946044055770976,0,1,1,0,23,2,11,2,0,0,17,34,23,66,0,0,2,89,1,6,3
368961,67661,735488,30,0,0,2500.0,1,4800.0,0,0,0,0,720624,0,736622,735344,1,1,0,1,0,6.0,1822.14,0,89384.0,60321.0,7311.0,14834.0,6918.0,1,1,90658.0,285208.0,1013.0,38000.0,0.3901657260675303,144857.66,119.0,30862.0,3494.0,0.8983001513563861,5,3,1,0,16,2,17,0,2,16,17,39,27,54,4,3,7,152,1,6,0
835803,49870,732585,30,0,1,0.0,1,2584.0,1,1,0,1,736010,1,736627,735331,1,1,0,0,0,0.0,0.0,0,227043.0,160356.0,7278.0,50789.0,8621.0,1,1,82070.0,119058.4,17227.0,30417.0,0.17829947566727267,45794.5,19.0,6291.0,943.0,0.8696433508432403,5,3,1,0,22,2,10,0,0,0,17,38,23,49,0,1,3,52,1,6,12
265137,70760,734396,30,1,1,0.0,1,6000.0,0,0,0,0,720624,1,736592,735465,1,1,0,1,0,1.0,2084.13,0,151448.0,101800.0,6463.0,32666.0,10520.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,18,2,2,1,2,0,0,2,23,14,0,4,3,149,1,6,1
624397,52301,733485,30,0,0,262.0,1,3600.0,0,0,0,1,720624,1,736551,735631,1,0,0,0,0,0.0,0.0,0,136102.0,96520.0,15675.0,16170.0,7736.0,1,1,81648.0,41369.0,2771.0,53000.0,0.04727698416711068,132310.35,183.0,3059.0,837.0,0.785164271047228,5,3,1,0,12,2,11,0,0,0,17,36,38,74,0,1,3,109,1,6,0
175819,68638,735634,30,0,0,2477.0,1,1200.0,1,0,0,1,735711,1,736622,735722,1,1,0,0,1,0.0,0.0,0,78851.0,53317.0,6828.0,11450.0,7256.0,1,1,78440.0,117726.0,8851.0,19000.0,0.324430295508912,154791.01,147.0,5671.0,715.0,0.8880363294707172,5,0,1,0,29,0,11,2,0,0,17,36,38,65,0,1,8,152,0,6,0
352636,65065,735879,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736443,735815,0,1,0,1,0,1.0,2124.53,0,172689.0,124239.0,6642.0,35111.0,6697.0,1,1,76248.0,146303.0,15553.0,40455.0,0.19781119714115544,160684.15,124.0,10248.0,1227.0,0.8930718954248366,1,0,0,0,24,6,22,0,0,0,17,33,27,31,0,0,2,95,1,6,12
455449,69140,735143,30,0,0,0.0,1,2400.0,0,0,0,0,735354,1,736496,735380,1,1,0,0,0,0.0,0.0,0,63253.0,41671.0,4239.0,14533.0,2810.0,1,1,75324.0,110952.0,10688.0,27000.0,0.19910143001992936,43007.93,28.0,6323.0,615.0,0.9113577399827041,5,0,1,0,29,6,7,0,3,0,17,38,23,65,0,1,8,152,0,6,0
215161,51579,736117,40,0,0,2000.0,0,0.0,0,0,0,0,736160,1,736384,735624,1,1,0,0,0,0.0,0.0,1,71334.0,47133.0,7027.0,14361.0,2813.0,1,1,74397.0,190451.0,13776.0,20583.0,0.4486671116171332,1533096.81,518.0,11252.0,803.0,0.9333886354209872,5,1,1,0,12,2,11,5,0,0,32,56,1,122,0,2,8,122,3,6,0
464710,35950,734407,30,1,0,9.0,1,150.0,1,1,0,0,720624,0,736171,735488,1,1,0,0,0,0.0,0.0,0,236780.0,167580.0,27060.0,36914.0,5226.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,1,6,4,0,2,1,0,1,23,23,1,1,7,140,1,6,3
576037,54002,736185,30,1,0,1647.0,0,0.0,0,0,0,1,720624,1,736445,735317,1,1,0,0,0,0.0,0.0,0,33992.0,22473.0,812.0,8736.0,1971.0,1,1,70269.0,11110.0,12712.0,13000.0,0.04891640866873065,139294.86,141.0,4.0,763.0,0.0052151238591916565,5,1,1,0,48,2,11,0,0,0,17,38,23,49,0,2,3,91,3,6,0
414716,58425,736125,30,1,0,1642.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,1.0,137.66,0,139754.0,98664.0,1933.0,31449.0,7707.0,1,1,69862.0,38297.99,13503.0,32000.0,0.011430588962199615,66265.17,126.0,0.0,485.0,0.0,5,0,1,1,28,2,11,0,0,9,17,38,23,10,4,1,7,153,3,6,0
571372,67560,732288,30,1,1,0.0,1,0.0,1,1,0,1,735404,1,736620,735417,1,1,0,0,0,0.0,0.0,1,154058.0,94634.0,9475.0,35816.0,14133.0,1,1,68699.0,206280.0,13348.0,63000.0,0.1366600101051416,1770.95,2.0,10011.0,1134.0,0.8982503364737551,0,0,1,0,16,2,17,0,2,0,17,38,23,54,0,3,2,135,0,6,0
557220,65038,736059,30,0,0,2000.0,1,1200.0,0,0,0,0,736059,1,736443,735571,0,1,0,0,0,0.0,0.0,0,183778.0,133184.0,5382.0,43977.0,1236.0,1,1,67450.0,128962.5,15550.0,46947.0,0.16602341752568925,5424.58,3.0,9715.0,1181.0,0.8916116005873715,5,0,0,0,24,2,22,0,0,0,17,33,27,31,0,1,2,84,1,6,12
835219,69001,732897,30,1,1,0.0,1,16598.0,1,1,1,1,735318,1,736618,735346,1,1,0,1,0,2.0,2347.4,1,461518.0,359612.0,26653.0,54767.0,20486.0,1,1,65364.0,100973.0,14537.0,150464.0,0.03771125995761593,2138551.85,1186.0,5680.0,831.0,0.8723698356627246,0,0,1,0,29,2,7,2,3,0,17,36,38,65,0,1,8,152,1,6,0
103012,65020,735879,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736443,735815,0,1,0,0,0,0.0,0.0,0,165157.0,106083.0,9563.0,44215.0,5296.0,1,1,60935.0,131880.5,15548.0,33000.0,0.19661324885866024,596.06,6.0,8443.0,1100.0,0.8847322644870586,5,0,0,0,24,6,22,0,0,0,17,33,27,31,0,2,2,95,1,6,12
413857,41701,735877,30,0,0,2500.0,0,0.0,0,0,0,0,736186,1,736606,735571,0,0,0,0,0,0.0,0.0,0,323484.0,213476.0,6491.0,91529.0,11987.0,1,1,57236.0,28962.0,16254.0,63000.0,0.021395387887607743,6854.13,53.0,1402.0,242.0,0.8527980535279805,5,4,0,0,17,4,16,0,0,0,1,7,6,106,0,6,2,42,3,6,3
634056,55992,733491,30,0,0,2500.0,1,0.0,0,0,0,1,735741,1,736622,735744,1,0,0,0,0,0.0,0.0,0,102324.0,60999.0,4356.0,28702.0,8268.0,1,1,52321.0,20934.0,1046.0,28000.0,0.07755445145329169,7654.79,13.0,26535.0,3094.0,0.8955752809747207,2,2,0,0,23,1,11,2,0,0,17,34,23,66,0,5,2,91,3,6,3
103691,65049,735879,30,0,0,2500.0,1,1200.0,0,0,0,0,736042,1,736443,735815,0,1,0,0,0,0.0,0.0,0,116637.0,77054.0,3911.0,30453.0,5218.0,1,1,50843.0,102955.5,15552.0,27000.0,0.19919378059314716,176040.83,172.0,6605.0,875.0,0.8830213903743316,1,0,0,0,24,6,22,0,0,0,17,33,27,31,0,0,2,84,1,6,12
